"","id","plate","box","block","temp","nominal_conc","detected_conc","temp_conc","TTKD","status","pesticide"
"1",1,1,"18C_1",1,18,0,0,"18_0",12,1,"azoxystrobin"
"2",2,1,"18C_1",1,18,0,0,"18_0",14,1,"azoxystrobin"
"3",3,1,"18C_1",1,18,0,0,"18_0",22,1,"azoxystrobin"
"4",4,1,"18C_1",1,18,0,0,"18_0",22,1,"azoxystrobin"
"5",5,1,"18C_1",1,18,0,0,"18_0",24,1,"azoxystrobin"
"6",6,2,"18C_2",2,18,0,0,"18_0",24,1,"azoxystrobin"
"7",7,2,"18C_2",2,18,0,0,"18_0",24,1,"azoxystrobin"
"8",8,2,"18C_2",2,18,0,0,"18_0",24,1,"azoxystrobin"
"9",9,2,"18C_2",2,18,0,0,"18_0",26,1,"azoxystrobin"
"10",10,2,"18C_2",2,18,0,0,"18_0",28,1,"azoxystrobin"
"11",11,3,"18C_3",3,18,0,0,"18_0",20,1,"azoxystrobin"
"12",12,3,"18C_3",3,18,0,0,"18_0",20,1,"azoxystrobin"
"13",13,3,"18C_3",3,18,0,0,"18_0",20,1,"azoxystrobin"
"14",14,3,"18C_3",3,18,0,0,"18_0",22,1,"azoxystrobin"
"15",15,3,"18C_3",3,18,0,0,"18_0",24,1,"azoxystrobin"
"16",16,4,"18C_4",2,18,0,0,"18_0",10,1,"azoxystrobin"
"17",17,4,"18C_4",2,18,0,0,"18_0",24,1,"azoxystrobin"
"18",18,4,"18C_4",2,18,0,0,"18_0",26,1,"azoxystrobin"
"19",19,4,"18C_4",2,18,0,0,"18_0",26,1,"azoxystrobin"
"20",20,4,"18C_4",2,18,0,0,"18_0",28,1,"azoxystrobin"
"21",21,5,"24C_1",1,24,0,0,"24_0",10,1,"azoxystrobin"
"22",22,5,"24C_1",1,24,0,0,"24_0",16,1,"azoxystrobin"
"23",23,5,"24C_1",1,24,0,0,"24_0",16,1,"azoxystrobin"
"24",24,5,"24C_1",1,24,0,0,"24_0",16,1,"azoxystrobin"
"25",25,5,"24C_1",1,24,0,0,"24_0",16,1,"azoxystrobin"
"26",26,6,"24C_2",2,24,0,0,"24_0",14,1,"azoxystrobin"
"27",27,6,"24C_2",2,24,0,0,"24_0",16,1,"azoxystrobin"
"28",28,6,"24C_2",2,24,0,0,"24_0",18,1,"azoxystrobin"
"29",29,6,"24C_2",2,24,0,0,"24_0",18,1,"azoxystrobin"
"30",30,6,"24C_2",2,24,0,0,"24_0",18,1,"azoxystrobin"
"31",31,7,"24C_3",3,24,0,0,"24_0",14,1,"azoxystrobin"
"32",32,7,"24C_3",3,24,0,0,"24_0",14,1,"azoxystrobin"
"33",33,7,"24C_3",3,24,0,0,"24_0",14,1,"azoxystrobin"
"34",34,7,"24C_3",3,24,0,0,"24_0",14,1,"azoxystrobin"
"35",35,7,"24C_3",3,24,0,0,"24_0",16,1,"azoxystrobin"
"36",36,8,"24C_4",3,24,0,0,"24_0",12,1,"azoxystrobin"
"37",37,8,"24C_4",3,24,0,0,"24_0",14,1,"azoxystrobin"
"38",38,8,"24C_4",3,24,0,0,"24_0",16,1,"azoxystrobin"
"39",39,8,"24C_4",3,24,0,0,"24_0",16,1,"azoxystrobin"
"40",40,8,"24C_4",3,24,0,0,"24_0",18,1,"azoxystrobin"
"41",41,9,"30C_1",1,30,0,0,"30_0",12,1,"azoxystrobin"
"42",42,9,"30C_1",1,30,0,0,"30_0",12,1,"azoxystrobin"
"43",43,9,"30C_1",1,30,0,0,"30_0",12,1,"azoxystrobin"
"44",44,9,"30C_1",1,30,0,0,"30_0",12,1,"azoxystrobin"
"45",45,9,"30C_1",1,30,0,0,"30_0",12,1,"azoxystrobin"
"46",46,10,"30C_2",1,30,0,0,"30_0",8,1,"azoxystrobin"
"47",47,10,"30C_2",1,30,0,0,"30_0",12,1,"azoxystrobin"
"48",48,10,"30C_2",1,30,0,0,"30_0",12,1,"azoxystrobin"
"49",49,10,"30C_2",1,30,0,0,"30_0",12,1,"azoxystrobin"
"50",50,10,"30C_2",1,30,0,0,"30_0",14,1,"azoxystrobin"
"51",51,11,"30C_3",2,30,0,0,"30_0",8,1,"azoxystrobin"
"52",52,11,"30C_3",2,30,0,0,"30_0",8,1,"azoxystrobin"
"53",53,11,"30C_3",2,30,0,0,"30_0",8,1,"azoxystrobin"
"54",54,11,"30C_3",2,30,0,0,"30_0",10,1,"azoxystrobin"
"55",55,11,"30C_3",2,30,0,0,"30_0",14,1,"azoxystrobin"
"56",56,12,"30C_4",3,30,0,0,"30_0",6,1,"azoxystrobin"
"57",57,12,"30C_4",3,30,0,0,"30_0",8,1,"azoxystrobin"
"58",58,12,"30C_4",3,30,0,0,"30_0",8,1,"azoxystrobin"
"59",59,12,"30C_4",3,30,0,0,"30_0",10,1,"azoxystrobin"
"60",60,12,"30C_4",3,30,0,0,"30_0",10,1,"azoxystrobin"
"61",61,13,"18C_1",1,18,1,1,"18_1",12,1,"azoxystrobin"
"62",62,13,"18C_1",1,18,1,1,"18_1",12,1,"azoxystrobin"
"63",63,13,"18C_1",1,18,1,1,"18_1",16,1,"azoxystrobin"
"64",64,13,"18C_1",1,18,1,1,"18_1",24,1,"azoxystrobin"
"65",65,13,"18C_1",1,18,1,1,"18_1",24,1,"azoxystrobin"
"66",66,14,"18C_2",2,18,1,1,"18_1",20,1,"azoxystrobin"
"67",67,14,"18C_2",2,18,1,1,"18_1",20,1,"azoxystrobin"
"68",68,14,"18C_2",2,18,1,1,"18_1",26,1,"azoxystrobin"
"69",69,14,"18C_2",2,18,1,1,"18_1",26,1,"azoxystrobin"
"70",70,14,"18C_2",2,18,1,1,"18_1",28,1,"azoxystrobin"
"71",71,15,"18C_3",3,18,1,1,"18_1",10,1,"azoxystrobin"
"72",72,15,"18C_3",3,18,1,1,"18_1",20,1,"azoxystrobin"
"73",73,15,"18C_3",3,18,1,1,"18_1",22,1,"azoxystrobin"
"74",74,15,"18C_3",3,18,1,1,"18_1",26,1,"azoxystrobin"
"75",75,15,"18C_3",3,18,1,1,"18_1",26,1,"azoxystrobin"
"76",76,16,"18C_4",2,18,1,1,"18_1",22,1,"azoxystrobin"
"77",77,16,"18C_4",2,18,1,1,"18_1",24,1,"azoxystrobin"
"78",78,16,"18C_4",2,18,1,1,"18_1",24,1,"azoxystrobin"
"79",79,16,"18C_4",2,18,1,1,"18_1",26,1,"azoxystrobin"
"80",80,16,"18C_4",2,18,1,1,"18_1",26,1,"azoxystrobin"
"81",81,17,"24C_1",1,24,1,1,"24_1",12,1,"azoxystrobin"
"82",82,17,"24C_1",1,24,1,1,"24_1",14,1,"azoxystrobin"
"83",83,17,"24C_1",1,24,1,1,"24_1",16,1,"azoxystrobin"
"84",84,17,"24C_1",1,24,1,1,"24_1",16,1,"azoxystrobin"
"85",85,17,"24C_1",1,24,1,1,"24_1",18,1,"azoxystrobin"
"86",86,18,"24C_2",2,24,1,1,"24_1",14,1,"azoxystrobin"
"87",87,18,"24C_2",2,24,1,1,"24_1",16,1,"azoxystrobin"
"88",88,18,"24C_2",2,24,1,1,"24_1",16,1,"azoxystrobin"
"89",89,18,"24C_2",2,24,1,1,"24_1",16,1,"azoxystrobin"
"90",90,18,"24C_2",2,24,1,1,"24_1",18,1,"azoxystrobin"
"91",91,19,"24C_3",3,24,1,1,"24_1",10,1,"azoxystrobin"
"92",92,19,"24C_3",3,24,1,1,"24_1",10,1,"azoxystrobin"
"93",93,19,"24C_3",3,24,1,1,"24_1",12,1,"azoxystrobin"
"94",94,19,"24C_3",3,24,1,1,"24_1",12,1,"azoxystrobin"
"95",95,19,"24C_3",3,24,1,1,"24_1",14,1,"azoxystrobin"
"96",96,20,"24C_4",3,24,1,1,"24_1",14,1,"azoxystrobin"
"97",97,20,"24C_4",3,24,1,1,"24_1",16,1,"azoxystrobin"
"98",98,20,"24C_4",3,24,1,1,"24_1",16,1,"azoxystrobin"
"99",99,20,"24C_4",3,24,1,1,"24_1",18,1,"azoxystrobin"
"100",100,20,"24C_4",3,24,1,1,"24_1",18,1,"azoxystrobin"
"101",101,21,"30C_1",1,30,1,1,"30_1",8,1,"azoxystrobin"
"102",102,21,"30C_1",1,30,1,1,"30_1",12,1,"azoxystrobin"
"103",103,21,"30C_1",1,30,1,1,"30_1",12,1,"azoxystrobin"
"104",104,21,"30C_1",1,30,1,1,"30_1",12,1,"azoxystrobin"
"105",105,21,"30C_1",1,30,1,1,"30_1",12,1,"azoxystrobin"
"106",106,22,"30C_2",1,30,1,1,"30_1",8,1,"azoxystrobin"
"107",107,22,"30C_2",1,30,1,1,"30_1",8,1,"azoxystrobin"
"108",108,22,"30C_2",1,30,1,1,"30_1",8,1,"azoxystrobin"
"109",109,22,"30C_2",1,30,1,1,"30_1",12,1,"azoxystrobin"
"110",110,22,"30C_2",1,30,1,1,"30_1",12,1,"azoxystrobin"
"111",111,23,"30C_3",2,30,1,1,"30_1",8,1,"azoxystrobin"
"112",112,23,"30C_3",2,30,1,1,"30_1",8,1,"azoxystrobin"
"113",113,23,"30C_3",2,30,1,1,"30_1",10,1,"azoxystrobin"
"114",114,23,"30C_3",2,30,1,1,"30_1",12,1,"azoxystrobin"
"115",115,23,"30C_3",2,30,1,1,"30_1",12,1,"azoxystrobin"
"116",116,24,"30C_4",3,30,1,1,"30_1",8,1,"azoxystrobin"
"117",117,24,"30C_4",3,30,1,1,"30_1",8,1,"azoxystrobin"
"118",118,24,"30C_4",3,30,1,1,"30_1",10,1,"azoxystrobin"
"119",119,24,"30C_4",3,30,1,1,"30_1",12,1,"azoxystrobin"
"120",120,24,"30C_4",3,30,1,1,"30_1",12,1,"azoxystrobin"
"121",121,25,"18C_1",1,18,5,5,"18_5",22,1,"azoxystrobin"
"122",122,25,"18C_1",1,18,5,5,"18_5",26,1,"azoxystrobin"
"123",123,25,"18C_1",1,18,5,5,"18_5",26,1,"azoxystrobin"
"124",124,25,"18C_1",1,18,5,5,"18_5",28,1,"azoxystrobin"
"125",125,25,"18C_1",1,18,5,5,"18_5",28,1,"azoxystrobin"
"126",126,26,"18C_2",2,18,5,5,"18_5",24,1,"azoxystrobin"
"127",127,26,"18C_2",2,18,5,5,"18_5",26,1,"azoxystrobin"
"128",128,26,"18C_2",2,18,5,5,"18_5",26,1,"azoxystrobin"
"129",129,26,"18C_2",2,18,5,5,"18_5",26,1,"azoxystrobin"
"130",130,26,"18C_2",2,18,5,5,"18_5",28,1,"azoxystrobin"
"131",131,27,"18C_3",3,18,5,5,"18_5",24,1,"azoxystrobin"
"132",132,27,"18C_3",3,18,5,5,"18_5",24,1,"azoxystrobin"
"133",133,27,"18C_3",3,18,5,5,"18_5",26,1,"azoxystrobin"
"134",134,27,"18C_3",3,18,5,5,"18_5",28,1,"azoxystrobin"
"135",135,27,"18C_3",3,18,5,5,"18_5",28,1,"azoxystrobin"
"136",136,28,"18C_4",2,18,5,5,"18_5",24,1,"azoxystrobin"
"137",137,28,"18C_4",2,18,5,5,"18_5",24,1,"azoxystrobin"
"138",138,28,"18C_4",2,18,5,5,"18_5",26,1,"azoxystrobin"
"139",139,28,"18C_4",2,18,5,5,"18_5",26,1,"azoxystrobin"
"140",140,28,"18C_4",2,18,5,5,"18_5",28,1,"azoxystrobin"
"141",141,29,"24C_1",1,24,5,5,"24_5",16,1,"azoxystrobin"
"142",142,29,"24C_1",1,24,5,5,"24_5",18,1,"azoxystrobin"
"143",143,29,"24C_1",1,24,5,5,"24_5",18,1,"azoxystrobin"
"144",144,29,"24C_1",1,24,5,5,"24_5",18,1,"azoxystrobin"
"145",145,29,"24C_1",1,24,5,5,"24_5",18,1,"azoxystrobin"
"146",146,30,"24C_2",2,24,5,5,"24_5",16,1,"azoxystrobin"
"147",147,30,"24C_2",2,24,5,5,"24_5",16,1,"azoxystrobin"
"148",148,30,"24C_2",2,24,5,5,"24_5",16,1,"azoxystrobin"
"149",149,30,"24C_2",2,24,5,5,"24_5",16,1,"azoxystrobin"
"150",150,30,"24C_2",2,24,5,5,"24_5",18,1,"azoxystrobin"
"151",151,31,"24C_3",3,24,5,5,"24_5",12,1,"azoxystrobin"
"152",152,31,"24C_3",3,24,5,5,"24_5",14,1,"azoxystrobin"
"153",153,31,"24C_3",3,24,5,5,"24_5",16,1,"azoxystrobin"
"154",154,31,"24C_3",3,24,5,5,"24_5",16,1,"azoxystrobin"
"155",155,31,"24C_3",3,24,5,5,"24_5",18,1,"azoxystrobin"
"156",156,32,"24C_4",3,24,5,5,"24_5",14,1,"azoxystrobin"
"157",157,33,"30C_1",1,30,5,5,"30_5",8,1,"azoxystrobin"
"158",158,33,"30C_1",1,30,5,5,"30_5",10,1,"azoxystrobin"
"159",159,33,"30C_1",1,30,5,5,"30_5",10,1,"azoxystrobin"
"160",160,33,"30C_1",1,30,5,5,"30_5",10,1,"azoxystrobin"
"161",161,33,"30C_1",1,30,5,5,"30_5",10,1,"azoxystrobin"
"162",162,34,"30C_2",1,30,5,5,"30_5",8,1,"azoxystrobin"
"163",163,34,"30C_2",1,30,5,5,"30_5",8,1,"azoxystrobin"
"164",164,34,"30C_2",1,30,5,5,"30_5",8,1,"azoxystrobin"
"165",165,34,"30C_2",1,30,5,5,"30_5",12,1,"azoxystrobin"
"166",166,34,"30C_2",1,30,5,5,"30_5",12,1,"azoxystrobin"
"167",167,35,"30C_3",2,30,5,5,"30_5",8,1,"azoxystrobin"
"168",168,35,"30C_3",2,30,5,5,"30_5",8,1,"azoxystrobin"
"169",169,35,"30C_3",2,30,5,5,"30_5",8,1,"azoxystrobin"
"170",170,35,"30C_3",2,30,5,5,"30_5",10,1,"azoxystrobin"
"171",171,35,"30C_3",2,30,5,5,"30_5",10,1,"azoxystrobin"
"172",172,36,"30C_4",3,30,5,5,"30_5",8,1,"azoxystrobin"
"173",173,36,"30C_4",3,30,5,5,"30_5",8,1,"azoxystrobin"
"174",174,36,"30C_4",3,30,5,5,"30_5",8,1,"azoxystrobin"
"175",175,36,"30C_4",3,30,5,5,"30_5",10,1,"azoxystrobin"
"176",176,36,"30C_4",3,30,5,5,"30_5",10,1,"azoxystrobin"
"177",177,37,"18C_1",1,18,10,26,"18_10",10,1,"azoxystrobin"
"178",178,37,"18C_1",1,18,10,26,"18_10",16,1,"azoxystrobin"
"179",179,37,"18C_1",1,18,10,26,"18_10",22,1,"azoxystrobin"
"180",180,37,"18C_1",1,18,10,26,"18_10",26,1,"azoxystrobin"
"181",181,37,"18C_1",1,18,10,26,"18_10",28,1,"azoxystrobin"
"182",182,38,"18C_2",2,18,10,26,"18_10",24,1,"azoxystrobin"
"183",183,38,"18C_2",2,18,10,26,"18_10",24,1,"azoxystrobin"
"184",184,38,"18C_2",2,18,10,26,"18_10",26,1,"azoxystrobin"
"185",185,38,"18C_2",2,18,10,26,"18_10",28,1,"azoxystrobin"
"186",186,38,"18C_2",2,18,10,26,"18_10",28,1,"azoxystrobin"
"187",187,39,"18C_3",3,18,10,26,"18_10",16,1,"azoxystrobin"
"188",188,39,"18C_3",3,18,10,26,"18_10",22,1,"azoxystrobin"
"189",189,39,"18C_3",3,18,10,26,"18_10",24,1,"azoxystrobin"
"190",190,39,"18C_3",3,18,10,26,"18_10",24,1,"azoxystrobin"
"191",191,39,"18C_3",3,18,10,26,"18_10",24,1,"azoxystrobin"
"192",192,40,"18C_4",2,18,10,26,"18_10",24,1,"azoxystrobin"
"193",193,40,"18C_4",2,18,10,26,"18_10",24,1,"azoxystrobin"
"194",194,40,"18C_4",2,18,10,26,"18_10",26,1,"azoxystrobin"
"195",195,40,"18C_4",2,18,10,26,"18_10",26,1,"azoxystrobin"
"196",196,40,"18C_4",2,18,10,26,"18_10",28,1,"azoxystrobin"
"197",197,41,"24C_1",1,24,10,26,"24_10",16,1,"azoxystrobin"
"198",198,41,"24C_1",1,24,10,26,"24_10",16,1,"azoxystrobin"
"199",199,41,"24C_1",1,24,10,26,"24_10",16,1,"azoxystrobin"
"200",200,41,"24C_1",1,24,10,26,"24_10",18,1,"azoxystrobin"
"201",201,41,"24C_1",1,24,10,26,"24_10",20,1,"azoxystrobin"
"202",202,42,"24C_2",2,24,10,26,"24_10",14,1,"azoxystrobin"
"203",203,42,"24C_2",2,24,10,26,"24_10",16,1,"azoxystrobin"
"204",204,42,"24C_2",2,24,10,26,"24_10",16,1,"azoxystrobin"
"205",205,42,"24C_2",2,24,10,26,"24_10",16,1,"azoxystrobin"
"206",206,42,"24C_2",2,24,10,26,"24_10",16,1,"azoxystrobin"
"207",207,43,"24C_3",3,24,10,26,"24_10",16,1,"azoxystrobin"
"208",208,43,"24C_3",3,24,10,26,"24_10",16,1,"azoxystrobin"
"209",209,43,"24C_3",3,24,10,26,"24_10",16,1,"azoxystrobin"
"210",210,43,"24C_3",3,24,10,26,"24_10",18,1,"azoxystrobin"
"211",211,43,"24C_3",3,24,10,26,"24_10",18,1,"azoxystrobin"
"212",212,44,"24C_4",3,24,10,26,"24_10",18,1,"azoxystrobin"
"213",213,44,"24C_4",3,24,10,26,"24_10",18,1,"azoxystrobin"
"214",214,44,"24C_4",3,24,10,26,"24_10",18,1,"azoxystrobin"
"215",215,44,"24C_4",3,24,10,26,"24_10",20,1,"azoxystrobin"
"216",216,44,"24C_4",3,24,10,26,"24_10",20,1,"azoxystrobin"
"217",217,45,"30C_1",1,30,10,26,"30_10",4,1,"azoxystrobin"
"218",218,45,"30C_1",1,30,10,26,"30_10",6,1,"azoxystrobin"
"219",219,45,"30C_1",1,30,10,26,"30_10",8,1,"azoxystrobin"
"220",220,45,"30C_1",1,30,10,26,"30_10",10,1,"azoxystrobin"
"221",221,45,"30C_1",1,30,10,26,"30_10",12,1,"azoxystrobin"
"222",222,46,"30C_2",1,30,10,26,"30_10",8,1,"azoxystrobin"
"223",223,46,"30C_2",1,30,10,26,"30_10",8,1,"azoxystrobin"
"224",224,46,"30C_2",1,30,10,26,"30_10",8,1,"azoxystrobin"
"225",225,46,"30C_2",1,30,10,26,"30_10",10,1,"azoxystrobin"
"226",226,46,"30C_2",1,30,10,26,"30_10",12,1,"azoxystrobin"
"227",227,47,"30C_3",2,30,10,26,"30_10",6,1,"azoxystrobin"
"228",228,47,"30C_3",2,30,10,26,"30_10",6,1,"azoxystrobin"
"229",229,47,"30C_3",2,30,10,26,"30_10",10,1,"azoxystrobin"
"230",230,47,"30C_3",2,30,10,26,"30_10",10,1,"azoxystrobin"
"231",231,47,"30C_3",2,30,10,26,"30_10",12,1,"azoxystrobin"
"232",232,48,"30C_4",3,30,10,26,"30_10",8,1,"azoxystrobin"
"233",233,48,"30C_4",3,30,10,26,"30_10",8,1,"azoxystrobin"
"234",234,48,"30C_4",3,30,10,26,"30_10",10,1,"azoxystrobin"
"235",235,48,"30C_4",3,30,10,26,"30_10",12,1,"azoxystrobin"
"236",236,48,"30C_4",3,30,10,26,"30_10",14,1,"azoxystrobin"
"237",237,49,"18C_1",1,18,20,33,"18_20",24,1,"azoxystrobin"
"238",238,49,"18C_1",1,18,20,33,"18_20",26,1,"azoxystrobin"
"239",239,49,"18C_1",1,18,20,33,"18_20",26,1,"azoxystrobin"
"240",240,49,"18C_1",1,18,20,33,"18_20",26,1,"azoxystrobin"
"241",241,49,"18C_1",1,18,20,33,"18_20",28,1,"azoxystrobin"
"242",242,50,"18C_2",2,18,20,33,"18_20",24,1,"azoxystrobin"
"243",243,50,"18C_2",2,18,20,33,"18_20",24,1,"azoxystrobin"
"244",244,50,"18C_2",2,18,20,33,"18_20",26,1,"azoxystrobin"
"245",245,50,"18C_2",2,18,20,33,"18_20",26,1,"azoxystrobin"
"246",246,50,"18C_2",2,18,20,33,"18_20",28,1,"azoxystrobin"
"247",247,51,"18C_3",3,18,20,33,"18_20",26,1,"azoxystrobin"
"248",248,51,"18C_3",3,18,20,33,"18_20",26,1,"azoxystrobin"
"249",249,51,"18C_3",3,18,20,33,"18_20",26,1,"azoxystrobin"
"250",250,51,"18C_3",3,18,20,33,"18_20",26,1,"azoxystrobin"
"251",251,51,"18C_3",3,18,20,33,"18_20",28,1,"azoxystrobin"
"252",252,52,"18C_4",2,18,20,33,"18_20",24,1,"azoxystrobin"
"253",253,52,"18C_4",2,18,20,33,"18_20",26,1,"azoxystrobin"
"254",254,52,"18C_4",2,18,20,33,"18_20",26,1,"azoxystrobin"
"255",255,52,"18C_4",2,18,20,33,"18_20",28,1,"azoxystrobin"
"256",256,52,"18C_4",2,18,20,33,"18_20",28,1,"azoxystrobin"
"257",257,53,"24C_1",1,24,20,33,"24_20",12,1,"azoxystrobin"
"258",258,53,"24C_1",1,24,20,33,"24_20",14,1,"azoxystrobin"
"259",259,53,"24C_1",1,24,20,33,"24_20",16,1,"azoxystrobin"
"260",260,53,"24C_1",1,24,20,33,"24_20",16,1,"azoxystrobin"
"261",261,53,"24C_1",1,24,20,33,"24_20",18,1,"azoxystrobin"
"262",262,54,"24C_2",2,24,20,33,"24_20",16,1,"azoxystrobin"
"263",263,54,"24C_2",2,24,20,33,"24_20",16,1,"azoxystrobin"
"264",264,54,"24C_2",2,24,20,33,"24_20",18,1,"azoxystrobin"
"265",265,54,"24C_2",2,24,20,33,"24_20",18,1,"azoxystrobin"
"266",266,54,"24C_2",2,24,20,33,"24_20",18,1,"azoxystrobin"
"267",267,55,"24C_3",3,24,20,33,"24_20",14,1,"azoxystrobin"
"268",268,55,"24C_3",3,24,20,33,"24_20",14,1,"azoxystrobin"
"269",269,55,"24C_3",3,24,20,33,"24_20",14,1,"azoxystrobin"
